ID,Firstname,Lastname,Picture,Photographer,Gender,Birthdate,CurrentParty,City,Zipcode,Facebook,Homepage,Instagram,Twitter,Profession,Education,LeisureInterest,PoliticsInterest,Slug
5,Magnus,Barsøe,5-magnus-barsoee-a-732.jpg,Lars Svankjær,M,1981-01-28T00:00:00,Socialdemokratiet,København S,2300,https://www.facebook.com/magnus.barsoee,www.magnusbarsoe.dk,https://www.instagram.com/magnus_barsoee/,https://twitter.com/MagnusBarsoe,Privat ansat/selvstændig,Kandidat-/masteruddannelse,Jeg er uddannet civiløkonom (cand.merc.) fra Handelshøjskolen i København. Jeg har arbejdet hele mit liv i den private sektor. ,"Jeg er født og opvokset i Virum, men bor nu på Amager med min kone, Nola, og vores to børn Buster og Calle. 

Min mor var folkeskolelærer og min far var bibliotekar. Jeg har som civiløkonom og journalist i over 10 år kæmpet mod ulighed, banker og grådighed. Og jeg har kæmpet for almindelige danskeres ret til et godt arbejde og en tryg hverdag. Den kamp vil jeg fortsætte ufortrødent i Bruxelles. ",5-magnus-barsoee
45,Philip,Tarning-Andersen,45-philip-tarning-andersen-a-559.jpg,,M,1988-12-10T00:00:00,Radikale Venstre,Aalborg,9000,https://www.facebook.com/philiptarning,https://www.radikale.dk/mennesker/philip-tarning-andersen/,,https://twitter.com/philipta,Privat ansat/selvstændig,Kandidat-/masteruddannelse,"2010 B.Sc. i meteorologi
2012 M.sc. i fysik
2012-16 Meteorolog på DMI
2016-nu Energimeteorolog hos Centrica Energy","Fordi jeg gerne vil redde klimaet. Det vil jeg gøre med min faglige baggrund som meteorolog og ansat i energisektoren.
Jeg har den videnskabelige forståelse af klimaforandringer og praktisk kendskab til, hvordan vores energisystem ikke er så effektivt som det kunne være.
Den faglighed vil jeg bruge i Europa-Parlamentet.",45-philip-tarning-andersen
108,Irina,Bjørnø,108-irina-bjoernoe-a-448.jpg,,F,1959-01-16T00:00:00,Alternativet,,,,,,,Ikke oplyst,Ikke oplyst,,,108-irina-bjoernoe
36,Manuel,Vigilius,36-manuel-vigilius-a-816.jpg,"Morten Friis, Fotonova",M,1970-08-31T00:00:00,Det Konservative Folkeparti,Hillerod,3400,https://www.facebook.com/manuel.vigilius/,,https://www.instagram.com/mvigilius,https://twitter.com/MVigilius,Leder,Bachelor-/diplomuddannelse,"Jeg er gift med Rikke siden 1993, har tre voksne børn, to svigerbørn og et barnebarn. Arbejder som kommunikationsdirektør i en international rådgivningsvirksomhed. Er engageret i kirkearbejde og interesseret i historie, vin, film og litteratur. Holder meget af skoven og engelsk fodbold.","Danmark og resten af Europa skal være et sted med velbeskyttede grænser, hvor man kan tænke, tro og tale frit uden frygt for repressalier.",36-manuel-vigilius
164,Birgitte,Milling,164-birgitte-milling-a-206.jpeg,,F,1968-09-20T00:00:00,Dansk Folkeparti,Kvistgård,3090,https://www.facebook.com/Bm200968,,,https://twitter.com/Birgitte1234,Privat ansat/selvstændig,Erhvervsuddannelse,Jeg har været i rejsebrancen i 28 år og set hvordan Europa er blevet ødelagt af EU. Invandring og emmigrater med deres kultur og adfærd har de ladet os tro de ville integreret sig. Det kan de ikke. De vil ændre os. ,"Jeg håber at kunne bidrage til hvad EU virkelig er og IKKE er. En institution der er forældet og høre fortiden til. Som bør nedlægge sig selv og skabe plads for nytænkning, innovation og fremdrift. Alt det EU ikke er nu. ",164-birgitte-milling
166,Bonett,Trusell,166-bonett-trussel-a-397.jpg,Asger Garde,F,1959-12-07T00:00:00,Dansk Folkeparti,Søborg,2860,https://www.facebook.com/bonetttrusell/,https://medlem.danskfolkeparti.dk/politiker/bonett-trusell/,https://www.instagram.com/bonetttrusell/,,Offentligt ansat,Bachelor-/diplomuddannelse,"Tandplejer 1989
socialpædagog 2000
SAS restaurantchef 2004
Restaurantejer og bopæl i Andalusien 2005-2015
Børns Vilkår 8 år som rådgiver 
SPS  (speciel støtte på børn og unge med forskellige diagnoser ) 
Politisk leder for DF Gladsaxe 
1.suppeleant i Byrådet Gladsaxe 
Næstformand for DF Gladsaxe 
","Jeg tror på at beslutninger vedrørende Danmark bør træffes lokalt og ikke centralt i EU.
Jeg ser desuden dette kandidatur som et skridt mod at engagere mig i næste års
kommunalvalg og fortsætte mit arbejde for vores lokalsamfund. ",166-bonett-trussel
92,Emil,Njor,92-emil-joergensen-njor-a-106.jpg,Oliver Kielstrup,M,1996-08-18T00:00:00,SF - Socialistisk Folkeparti,Kongens Lyngby,2800,https://www.facebook.com/sfemilnjor,https://sf.dk/politiker/emil-joergensen-njor/,https://www.instagram.com/emilnjor/,https://twitter.com/EmilNjor,Studerende,Kandidat-/masteruddannelse,"Arbejde:
-	Ph.D. Studerende indenfor kunstig intelligens på Danmarks Tekniske Universitet (Sep 2021 - Nu)
-	Forskningsophold på Harvard University i USA (Nov 2023 - April 2023)

Uddannelse:
-	Kandidat- og Bachelor i Datalogi fra Aalborg Universitet (2016-2021)
-	HTX fra Vejle Tekniske Gymnasium (2012-2015)","Jeg er en lidt nørdet kandidat til Europa-Parlamentet. Til dagligt er jeg ph.d. studerende inden for kunstig intelligens på Danmarks Tekniske Universitet. Dette betyder at jeg har rigtig godt styr på kunstig intelligens og hvordan vi bedst kan regulere denne! 
Ud over at bruge min viden inden for kunstig intelligens, vil jeg også fokusere på innovative (og måske nørdede) klimatiltag.",92-emil-joergensen-njor
61,Lars Fogh,Mortensen,61-lars-fogh-mortensen-a-862.jpg,Leitorp & Vadskaer,M,1967-09-20T00:00:00,Radikale Venstre,København Ø,2100,https://www.facebook.com/larsfoghmortensen,https://radikalehovedstaden.dk/politik/lars-fogh-mortensen/,https://www.instagram.com/mortensen_eu/,https://twitter.com/MortensenEU,Offentligt ansat,Kandidat-/masteruddannelse,"Jeg er 56 år og bor i København med min kone og store børn. Jeg har over 20 års erfaring som i EU systemet som økonom i EUs Miljøagentur og har arbejdet tæt sammen med Europaparliamentet i alle de år. Tidligere har jeg arbejdet i FNs hovedkvarter og i OECD. I min fritid dyrker jeg meget sport, især stand up paddle (SUP) og padel tennis. ",Jeg stiller op fordi jeg har fået en mulighed for at bruge mine mange års erfaring fra EU systemet som embedsmand i EUs Miljøagentur til at tiltrække stemmer fra fornuftige mennesker der ser klimakrisen og sikkerhedskrisen som hvor tids store udfordringer. Når jeg bliver valgt kan jeg gøre en stor forskel i parliamentet med mange tillidsposter fordi jeg kender systemet indefra.,61-lars-fogh-mortensen
99,Nilas,Bay-Foged,99-nilas-bay-foged-a-349.jpg,,M,1978-07-19T00:00:00,Alternativet,8220 Brabrand,,https://www.facebook.com/Nilas.Alternativet/,https://alternativet.dk/personer/eu-kandidater,,https://www.twitter.com/nilasnilas,Privat ansat/selvstændig,Kandidat-/masteruddannelse,"JOB: Projektleder hos VedvarendeEnergi, som arbejder med klima, bæredygtighed og civilsamfund. Etabl. grønne reparations-værksteder.

BESTYRELSESARBEJDE: Formand for en kombiskolerne Efterskolen Ådalen og Åskolen, Friskolen i Hørning.

ALTERNATIVET: Medstifter, forh. forperson for hovedbestyrelsen, valgt til Politisk Forum.

https://www.linkedin.com/in/nilasnilas","For at løse tidens store politiske udfordringer, har vi brug for internationalt samarbejde og et progressivt og visionært EU, som også kan trække Danmark i en mere bæredygtig retning.

Jeg vil arbejde for hele Alternatives politiske program, som vi har udviklet gennem politiske laboratorier med inddragelse af medlemmer og eksperter.",99-nilas-bay-foged
151,Tobias,Weische,151-tobias-weische-a-519.jpg,,M,1997-12-28T00:00:00,Dansk Folkeparti,Frederikssund,3600,https://www.facebook.com/profile.php?id=100067221267188,,,https://twitter.com/Tobiasweische,Offentligt ansat,Gymnasial uddannelse,,"Til daglig bor og arbejder jeg i Bruxelles som politisk rådgiver i Identitet og Demokrati, som også er den gruppe Dansk Folkeparti sidder i. 

Vigtigt at vide om mig: 
Elsker Danmark - Hader EU",151-tobias-weische
48,Kathrine,Olldag,48-kathrine-olldag-a-37.jpg,,F,1972-12-20T00:00:00,Radikale Venstre,Vordingborg,,https://www.facebook.com/RVolldag,https://www.radikale.dk/mennesker/kathrine-olldag/,https://www.instagram.com/kathrineolldag/,https://twitter.com/KathrineOlldag,Leder,Kandidat-/masteruddannelse,"2023 - nu: Politisk chef i Brancheforeningen Cirkulær ·
2023 Chefkonsulent i DI - Dansk Industri 
2019 - 2022 Medlem af Folketinget
2012 - 2019 Leder af Talentskolen i Næstved
Tidligere kulturhusleder, kulturkonsulent, lektor i læreruddannelsen og efterskolelærer","JEG VIL VÆRE DEN SKABENDE FORANDRING I EUROPAS HJERTE
Derfor stiller jeg op til Europa-Parlamentsvalget.

Fordi jeg føler, jeg er lige så meget europæer, som jeg er dansker. Fordi jeg er barn af den kolde krig og murens fald. Fordi alle veje fører gennem Europa, hvis vi skal komme helskindede gennem klima-, migrations-, biodiversitets- og forsyningskrisen sammen. ",48-kathrine-olldag
121,Vivi,Altenburg,121-vivi-altenburg-a-983.png,Jacob Kjerumgaard,F,1962-03-15T00:00:00,Danmarksdemokraterne ‒ Inger Støjberg,Skjern,6900,https://www.facebook.com/profile.php?id=100084738943892,,,,Leder,Kandidat-/masteruddannelse,"Jeg har mange års erfaring i sundhedsvæsnet, det specialiseret socialområde og ældreområdet. Men har også arbejdet i privat produktionsvirksomhed og indenfor IT branchen. Jeg har et bredt syn på arbejdsmarkedet og er ikke den sødvanlige politiker","Jeg stiller op fordi jeg føler et stort ansvar for, at de kommende generationer også skal opleve et land der er frit. Et land der bygger på det kristne grundlag og respektfulde demokratiske processer. Jeg føler at mit levede liv og arbejdserfaring kan bidrage til et mindre bureaukratisk EU, selvom det er svært.",121-vivi-altenburg
163,Henrik,Thinggaard,,,M,1985-01-01T00:00:00,Dansk Folkeparti,,,,,,,Ikke oplyst,Ikke oplyst,,,163-henrik-thinggaard
100,Sofie,Groth,100-sofie-groth-a-37.jpeg,,F,1990-12-17T00:00:00,Alternativet,København,2200,,,,,Offentligt ansat,Kandidat-/masteruddannelse,,,100-sofie-groth
22,Jakob Vium,Dyrman,22-jakob-vium-dyrman-a-4.jpeg,venstre,M,1973-04-06T00:00:00,"Venstre, Danmarks Liberale Parti",Aars,9600,https://m.facebook.com/Politiker.Jakob.Vium.Dyrman/,https://jakobdyrman.dk/,https://www.instagram.com/jakobviumdyrman?igsh=MW1nazhvMzMxMG96MQ%3D%3D&utm_source=qr,https://www.instagram.com/JakobViumDyrman,Byråds- eller regionsrådsmedlem,Kandidat-/masteruddannelse,"Sergent i den danske hær - Jyske Dragon Regiment 
Folkeskolelærer på Stolpedalsskolen i Aalborg
Gymnasielærer på Vesthimmerlands Gymnasium i Aars
Byrådspolitiker i Vesthimmerlands kommune
Klimaudvalgsformand Byrådet i Vesthimmerland
Frivillig i rigtig mange foreninger
Bestyrelsesmedlem i FGU Danmark, FGU Himmerland, Vesthimmerlands Museum, Vesthimmerlands Forsyning.","EU-politik har fulgt mig siden min fødsel i 1973. Jeg har været vidne, til den udvikling der er sket, og jeg ønsker personligt at kunne sætte mit præg på EU’s fortsatte udvikling til glæde for demokratiet, dets borgere og den vækst og velstand, vi fortsat skal være en del af.",22-jakob-vium-dyrman
28,Steen Holm,Iversen,28-steen-holm-iversen-a-538.jpg,,M,1964-10-10T00:00:00,Det Konservative Folkeparti,Varde,6800,https://www.facebook.com/SteenHolmIversen/,steenholmiversen.eu,https://www.instagram.com/steen_holm_iversen/,https://twitter.com/steenHiversen,Offentligt ansat,Kandidat-/masteruddannelse,"Jeg er 59 år gammel og far til to. Til daglig bor jeg i Varde, og har arbejdet i forsvaret siden 1985. Jeg har siddet i Varde byråd siden 2018. De kommende 5 år skal kampen for fred udkæmpes i Bruxelles
skal kampen for fred","Europa står i en skæbnestund efter Ruslands fuldskalainvasion 
af Ukraine. Det har aldrig været vigtigere at værne om Europas 
og Danmarks sikkerhed, selvstændighed og frihed. Det er det, 
der driver mit kandidatur. ",28-steen-holm-iversen
18,Alexandra,Sasha,18-alexandra-sasha-a-290.JPG,,F,1995-11-14T00:00:00,"Venstre, Danmarks Liberale Parti",Frederiksberg ,,https://www.facebook.com/Alexandra.Sasha.Venstre/,www.alexandrasasha.dk,https://www.instagram.com/alex0sasha/,,Privat ansat/selvstændig,Bachelor-/diplomuddannelse,"Jeg er iværksætter og rådgiver også teknologiske startups. Desuden fungerer jeg som politisk 1. suppleant til Folketinget i Københavns Storkreds og Frederiksberg Kommunalbestyrelse. Jeg har erfaring fra emballageindustrien samt det britiske handelskammer, BNP Paribas og Bloomberg. Jeg er uddannet i statskundskab og EU-lovgivning fra University College London og har læst IBP på CBS.","Jeg stiller op til handling. Som iværksætter med produktionserfaring og en handlingsorienteret tilgang forstår jeg EU-politikkens virkning på virksomheder. Med politisk og erhvervsmæssig baggrund fokuserer jeg på SMV'ers udfordringer i den bæredygtige økonomiske overgang og vil gøre dansk erhvervsliv til en grøn omstillings- og innovationsleder. Folk taler klima, jeg gør noget ved det. 
",18-alexandra-sasha
153,Finn,Rudaizky,153-finn-rudaizky-a-451.jpg,,M,1942-03-18T00:00:00,Dansk Folkeparti,København,,https://www.facebook.com/finn.rudaizky,,,,Byråds- eller regionsrådsmedlem,Gymnasial uddannelse,"Tidligere ejendomsmægler, mange års beskæftigelse med international handel, herunder ansættelse i stor amerikansk koncern. 

","Jeg frygter ikke EU-mastodonternes nedtromling af politiske modstandere og millioner af europæiske borgere, som vil have genindført reel demokrati og medlemsindflydelse i EU. Magthavernes politik afslører sig selv. Det vil valget den 9. juni vise",153-finn-rudaizky
11,Tayo Lill,Andreasen,11-tayo-lill-andreasen-a-384.jpeg,,F,,Socialdemokratiet,Egå,8250,https://www.facebook.com/tayolillandreasen ,https://www.socialdemokratiet.dk/politikere/tayo-lill-andreasen/,https://www.instagram.com/tayolill/,,Ikke oplyst,Ikke oplyst,,,11-tayo-lill-andreasen
152,Hans,Blaaberg,152-hans-blaaberg-a-444.jpg,,M,1970-05-06T00:00:00,Dansk Folkeparti,Brøndby,2605,https://www.facebook.com/hansblaaberg,https://blaaberg.dk/,https://www.instagram.com/hansblaaberg/,https://twitter.com/HBlaaberg,Offentligt ansat,Gymnasial uddannelse,,"Jeg stiller op til Europa-Parlamentet for at sikre et nationalt selvstændig for Danmark. EU har for meget magt og de er blevet en overstatslig union og det var ikke det der var meningen med EU. 
Samtidig vil jeg kæmpe for at EU ikke bliver større med optagelse af flere lande. Danmark vil blive et markant fattigere land hvis udvidelsen bliver gennemført - Mere EU betyder mindre velfærd i Danmark.
",152-hans-blaaberg
52,João A. B. R.,Møller,52-joao-a-b-r-moeller-a-807.jpg,,M,1994-03-01T00:00:00,Radikale Venstre,Rønne,3700,https://www.facebook.com/joaoantonio.rezende,https://www.radikale.dk/mennesker/joao-a-b-r-moller/,https://www.instagram.com/jabr_moeller/,,Offentligt ansat,Kandidat-/masteruddannelse,"Arbejde:
Siden august 2022: Udvikler og Projekt Koordinator for Residential College på Bornholm hos Danmarks Tekniske Universitet
Siden maj 2020: Stifter af Bornholm & Bæredygtighed

Studie:
2019-2022: M.sc. Sustainable Cities på AAU
2014-2019: Arktisk Miljø Ingeniør på DTU

Politisk:
Formand for Radikale Venstre Bornholm
Medlem af Hovedbestyrelsen for RV
Medlem af RVs Organisations Netværk ","EU er jeg meget taknemmelig overfor, for det er pga. EU, at jeg har mulighed for at
leve i Danmark i dag. Og i disse tider er der al mulig grund til at støtte og udvikle EU:
krig i Europa, autokrati og truende klimaforandringer nødvendiggør europæisk
samarbejde og handlekraft. Det arbejde vil jeg meget gerne deltage aktivt i.",52-joao-a-b-r-moeller
34,Egil Fabritius,Hulgaard,34-egil-fabritius-hulgaard-a-117.jpeg,Andreas Houmann,M,1962-05-30T00:00:00,Det Konservative Folkeparti,Værløse,3500,https://www.facebook.com/egilfh,egilhulgaard.dk,https://www.instagram.com/egilfh,,Byråds- eller regionsrådsmedlem,Ph.d.-uddannelse,,,34-egil-fabritius-hulgaard
46,Anne-Sofie Sadolin,Henningsen,46-anne-sofie-sadolin-henningsen-a-957.jpg,,F,1990-03-16T00:00:00,Radikale Venstre,Roskilde,4000,https://www.facebook.com/AShenningsenEU,https://www.radikale.dk/mennesker/anne-sofie-sadolin-henningsen/,https://www.instagram.com/assadolin/,https://twitter.com/AShenningsen,Privat ansat/selvstændig,Kandidat-/masteruddannelse,"For fire år siden sagde jeg mit job som sikkerhedsansvarlig hos Falck op for at hellige mig arbejdet med at finde grønne løsninger.  I dag arbejder jeg med skovbevaring og EU’s grønne politik hos Verdens Skove. Jeg har med arbejdet været bosat i Bruxelles, men bor nu i Roskilde med min kæreste, Daniel. Jeg har en kandidat i sikkerheds- og risikostudier fra Københavns Universitet.","Politik skal være mere end snak – der skal være handling bag ordene. Vi står over for en række kriser - især klimaforandringerne og tabet af biodiversitet – og vi må alle bidrage til løsningerne. Jeg er ikke blevet politiker for at tale – men for at handle og jeg vil arbejde for at implementere de løsninger, der vil sikre os og fremtidige generationer en grøn, bæredygtig og tryg fremtid.",46-anne-sofie-sadolin-henningsen
144,Karin,Liltorp,144-karin-liltorp-a-673.jpg,,F,1972-05-06T00:00:00,Moderaterne,Frederiksberg,2000,https://www.facebook.com/karinliltorp,karinliltorp.dk,,,Folketingsmedlem,Ph.d.-uddannelse,"Uddannet kemiker - efterfulgt af mange år i den farmaceutiske industri. De seneste 8 år meget eget konsulentfirma. Ved siden af, har jeg arbejdet i hele mit voksenliv som frivillig med psykisk syge. ","Moderaterne har nogle supergode mærkesager, som jeg gerne vil ned og kæmpe for. Især er jeg optaget af sundhedsdagsordenen, hvor jeg tror, vi kan få meget mere glæde af hinanden end i dag.",144-karin-liltorp
19,Jonas,Pullich,19-jonas-pullich-a-28.jpeg,,M,2003-01-01T00:00:00,"Venstre, Danmarks Liberale Parti",,,,,,,Ikke oplyst,Ikke oplyst,,,19-jonas-pullich
98,Petar,Socevic,98-petar-socevic-a-613.png,,M,1992-06-16T00:00:00,Alternativet,,,https://www.facebook.com/PetarSocevicAlt,,https://www.instagram.com/petarsocevic/,https://twitter.com/PetarSocevic,Privat ansat/selvstændig,Kandidat-/masteruddannelse,"Jeg er uddannet som jurist med speciale i menneskerettigheder ved Københavns Universitet, og har i årevis arbejdet for at værne om og fremme menneskerettigheder. Jeg ønsker et Europa, hvor der er plads og frihed til forskellighed, men hvor vi alle har de samme rettigheder. Et Europa, hvor vi fra dansk side skubber på i forhold til at sikre klimahandling og menneskerettigheder. ","Bliv en del af Danmarkshistorien: Vær med til at stemme den første minoritetsdansker nogensinde i Europa-Parlamentet. Uanset om du hedder Freja eller Farah, Fernando eller Frederik, tror jeg på dig. For selvom vi er forskellige, er der ting, som binder os sammen. For mig er det afgørende, at repræsentere alle borgere herhjemme. Jeg er en stemme, som der samler og forener. En stemme for fællesskab.",98-petar-socevic
25,Marcus,Knuth,25-marcus-knuth-a-507.jpg,Steen Brogaard,M,1976-04-02T00:00:00,Det Konservative Folkeparti,Horsens,8700,https://www.facebook.com/MarcusKnuthMF/,https://marcus-knuth.com,https://www.instagram.com/marcus.knuth/,,Privat ansat/selvstændig,Kandidat-/masteruddannelse,"Syv år som medlem af Folketinget. 
Tidligere Chef for EU Politimissionens ambassadesamarbejde i Afghanistan
20 års som officer af reserven i Forsvaret, også som udsendt til Afghanistan
Tidligere diplomat for Udenrigsministeriet ved den danske ambassade i Tyrkiet 
Begyndte min karriere i finansindustrien i New York og London 
Bachelor i økonomi, MBA og Master i Offentlig Administration","Jeg stiller op, fordi jeg ønsker at bruge mine erfaringer fra Folketinget og fra mine mange år i Forsvaret til at være en stærk, dansk stemme i Europa-Parlamentet. Vi har brug for at styrke vores fælles Forsvar overfor Rusland, og vi har brug for at styrke vores ydre grænser, som Europa ikke fortsætter som asylmagnet. Ligeledes har vi brug for at folde den grønne omstilling ud i hele Europa. ",25-marcus-knuth
55,Kim,Pagels,55-kim-pagels-a-997.jpg,,M,1957-08-23T00:00:00,Radikale Venstre,Havdrup,4622,,,,,Privat ansat/selvstændig,Kandidat-/masteruddannelse,"Konstabel i Forsvaret
Sikkerhedsleder
Juridisk kandidatuddannelse
Diverse fuldmægtig-og juriststillinger i Miljø- og energiministeriet, Københavns kommune, Grønlands Hjemmestyre, Ballerup kommune, Færøernes Landsstyre, HKKF, Beskæftigelsesministeriet m.fl.
Tidligere ansat i EUIPO, EU´s største agentur 
Ansat som jurist i advokat-branchen (Kroman Reumert og STORM advokater)


",Jeg vil gerne gøre en forskel og bidrage til en grøn omstilling på alle niveauer,55-kim-pagels
87,Thue,Grum-Schwensen,87-thue-grum-schwensen-a-944.jpg,,M,1956-09-15T00:00:00,SF - Socialistisk Folkeparti,Spøttrup,7860,https://www.facebook.com/KandidatforSF,https://sf.dk/politiker/thue-grum-schwensen/,https://www.instagram.com/thuegrumschwensenieu/,https://twitter.com/thues1,Udenfor arbejdsmarkedet,Bachelor-/diplomuddannelse,"67 år. De seneste år har jeg arbejdet med meget forskelligt. Som Covid-tester. Har kørt med varer. Som taxachauffør. Desuden har jeg lavet freelance journalistik. Altså mange forskellige  småjob. Det samme gælder en stadig større del af arbejdsstyrken i Danmark og i hele Europa. Hvis vi skal sikre ordentlige løn- og arbejdsforhold, giver det nye opgaver til fagbevægelse og røde partier.","Jeg vil arbejde for et både rødere og grønnere Europa. Hvor vi får gang i den nødvendige grønne omstilling - og ikke kun pyntegrønt. Men hvor der er plads til alle i samfundet, og vi dermed også får et socialt fair Europa. Desværre er uligheden vokset i Europa og den vestlige verden, og flere er blevet skubbet ud. Den udvikling skal stoppes.",87-thue-grum-schwensen
2,Christel,Schaldemose,2-christel-schaldemose-a-866.jpg,MEW,F,1967-08-04T00:00:00,Socialdemokratiet,,,https://www.facebook.com/ChristelSchaldemose/,https://christels.dk/om-mig/ ,https://www.instagram.com/christelschaldemose/,https://twitter.com/schaldemosemep,Europa-Parlamentariker,Ikke oplyst,Jeg er født i 1967 og er datter af to ufaglærte forældre. Jeg er cand.mag i Historie fra Syddansk universitet. Inden jeg i 2006 blev medlem af Europa-Parlamentet var jeg sekretariatsleder i Dansk Folkeoplysnings Samråd. Jeg har været medlem af Europa-Parlamentet i 17 år. ,"Mit navn er Christel Schaldemose. Jeg stiller op til Europa-Parlamentet for at fortsætte mit arbejde med at gøre EU tryggere, grønnere og mere retfærdigt. Det er det behov for i denne tid, hvor krigen i Ukraine har forandret vores tilværelse og vist os at fred ikke er noget vi kan tage for givet. ",2-christel-schaldemose
71,Victoria,Velasquez,71-victoria-velasquez-a-422.jpg,Lizette Kabré,F,1991-07-18T00:00:00,Enhedslisten – De Rød-Grønne,,,https://www.facebook.com/VictoriaVelasquezEL,https://enhedslisten.dk/,https://www.instagram.com/victoria.r.velasquez/,https://twitter.com/VictoriaV_EL,Folketingsmedlem,Kandidat-/masteruddannelse,"2019-2024: Medlem af Folketinget for Enhedslisten.
2016-2018: Ungdomsorganiser samt Organiserings- og udviklingskonsulent, HK
2014-2016: Ungdoms- og kampagnekonsulent, PROSA
2011-2014: Elevrådskonsulent, Landssammenslutningen af Handelsskoleelever

Uddannelse:
2012-2017: Cand.soc. i arbejdslivsstudier og socialvidenskab, Institut for Mennesker og Teknologi, RUC","Jeg har stillet mig til rådighed som kandidat til EP-valget, fordi jeg elsker at nørde EU-politik, arbejdsmiljø og styrke den politiske selvtillid hos dem jeg møder. Jeg håber valgkampen kan tænde den demokratiske gnist og at vi får fokus på arbejdsmiljø, der har en enorm betydning for vores trivsel. Samtidig har vi et kæmpe problem med social dumping, hvor EU spiller en vigtig rolle. ",71-victoria-velasquez
143,Klavs A.,Holm,143-klavs-a-holm-a-124.PNG,,M,1953-11-21T00:00:00,Moderaterne,Hellerup,2900,https://www.facebook.com/people/Klavs-A-Holm-EP-kandidat-for-Moderaterne/61556146545844/,,https://www.instagram.com/stories/holmklavs/3351887557630706294/,,Privat ansat/selvstændig,Kandidat-/masteruddannelse,"1980 Cand.scient. pol.
1980 Ansættelse i Udenrigsministeriet
1986 Ambassadesekretær i Paris
1993 Ambassaderåd, EU-repræsentationen Bruxelles
1996 Kontorchef for bl.a. handelspolitik, USA, Canada, Japan
2001 Souschef ambassaden London
2005 Ambassadør Singapore, Australien, New Zealand
2007 Kommunikationschef i UM
2012 Arktisk ambassadør
2013 Ambassadør ved OECD i Paris
2018 Ambassadør i Athen

","Jeg har arbejdet som diplomat for Danmark i over 40 år og været ambassadør mange steder. Jeg har på den måde arbejdet rigtig meget med og i EU og ved, hvordan Danmark kan få indflydelse. Den viden vil jeg gerne bringe i spil for Danmark - og Moderaterne er et resultatparti, som vil kunne gøre en forskel i EU.",143-klavs-a-holm
150,Majbritt,Birkholm,150-majbritt-birkholm-a-446.jpg,Morten Würtz Gräs,F,1981-05-10T00:00:00,Dansk Folkeparti,Vinderup,7830,https://www.facebook.com/MajbrittBirkholmDF,www.df.dk/EU,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.instagram.com%2FMajbrittbirkholm_df%3Ffbclid%3DIwAR3b54ll9nUft69pkmTaxkjrbn5ptgqzwKjc7POQBYkKomlK7MUMkeNlUQ0_aem_Acm4xjjUYb2f3QZ_ULsZlDkFrnDD0XFAYKtBXmX3XdWlIf4JZJI6VMdTg0AGUUMcxDo4FPF1K-xt8IzvIiQlgeqx&h=AT3VbmWC6zpKxNQsUgbWCPg47B6mq9HOnYEypeDAT6kjdwCvYAmWhYXKfV0jjW4N9xFZKE6WoEQqPGNWbDVbfEMFje4wKMtUWZxPB76xXhDIWYve2BPY-kDIUrU9VFvQBm1BROcWS0Q,https://twitter.com/BirkholmDF,Offentligt ansat,Erhvervsuddannelse,"Næstformand i Dansk Folkeparti. 
Hovedbestyrelsemedlem.
Politiefterforsker i NSK med speciale i International og grænseoverskridende kriminalitet. ","Danmark har brug for en vagthund i Bruxelles, som kan oplyse danskerne om hvad der foregår og hvad konsekvensen er. Jeg stiller op fordi jeg vil kæmpe for Danmarks selvbestemmelse, vores land og vores værdier. EU skal ikke blande sig i danske familier, vores økonomi og vores hjem. EU skal sikre og forbedre frihandel, men ikke i beslutninger som gør det dyrere at være dansker. ",150-majbritt-birkholm
94,Kim,Elmose,94-kim-elmose-a-70.jpeg,ByCatalan Photography,M,1968-02-01T00:00:00,SF - Socialistisk Folkeparti,Roskilde,4000,https://www.facebook.com/KimElmose/,https://sf.dk/politiker/kim-elmose/,https://www.instagram.com/kimelmosesf/,https://twitter.com/KimPolitisk,Privat ansat/selvstændig,Bachelor-/diplomuddannelse,"Uddannet journalist i 1996
Erhvervserfaring: DR, Dagbladet Roskilde, Computerworld, Nyhedsmagasinet Ingeniøren og Politiken. 
Arbejder hos Ingeniørforeningen, IDA","EU er det eneste overstatslige, demokratiske samarbejde i verden - og det bør vi værdsætte.
Klimakrisen er det fundament og vilkår, som al politik de næste mange år skal indrette sig efter og forholde sig til.
Mærkbare og resolutte handlinger fra EU's side er afgørende for at etablere et CO2-neutralt klimamæssigt- og socialt bæredygtige Europa. Det kan nationalstater som Danmark ikke selv klare.
",94-kim-elmose
